Time,Pitch angle,Roll angle,Pitch rate,Roll rate,Yaw rate,Long acc,Lat acc,Norm acc,True HDG,IRS GS,IRS Alt,IRS Vert acc,IRS Flight path angle,Press alt,IAS,TAS,Temp,GPS Track,GPS GS,GPS Alt,Fuel,Elevator,Aileron,Rudder,Tab Angle,True AoA
56.822,10.448,-3.653,0.051,0.859,-0.461,0.197,0.031,0.919,-159.895,114.5,444,-0.061,9.223,498,137,136,13,199,114,340,663.638,-0.372,1.562,0.263,0.936,4.234
56.842,10.448,-3.642,0.055,0.816,-0.48,0.197,0.027,0.922,-159.911,114.5,445,-0.057,9.212,498,137,136,13,199,114,340,663.638,-0.416,1.566,0.252,0.951,4.271
56.862,10.453,-3.631,0.066,0.797,-0.508,0.197,0.025,0.924,-159.922,114.5,445,-0.055,9.212,498,137,136,13,199,114,340,663.638,-0.557,1.563,0.239,1.001,4.301
56.882,10.453,-3.604,0.082,0.805,-0.535,0.197,0.023,0.925,-159.922,114.5,446,-0.054,9.19,498,137,136,13,199,114,374,663.638,-0.589,1.599,0.252,1.012,4.353
56.902,10.453,-3.587,0.086,0.84,-0.555,0.198,0.021,0.926,-159.939,114.625,447,-0.054,9.168,498,137,136,13,199,114,374,663.638,-0.627,1.592,0.263,1.026,4.397
56.922,10.459,-3.576,0.109,0.875,-0.555,0.198,0.016,0.92,-159.939,114.625,447,-0.06,9.168,498,137,136,13,198,114,374,663.638,-0.379,1.607,0.266,0.938,4.434
56.942,10.464,-3.56,0.145,0.914,-0.559,0.199,0.014,0.92,-159.955,114.625,448,-0.06,9.146,498,137,136,13,198,114,374,663.638,-0.5,1.572,0.237,0.98,4.451
56.962,10.47,-3.521,0.18,1.039,-0.543,0.2,0.012,0.92,-159.972,114.625,449,-0.061,9.135,498,137,136,13,198,114,374,663.638,-0.47,1.59,0.237,0.97,4.462
56.982,10.475,-3.488,0.207,1.148,-0.539,0.201,0.01,0.923,-159.972,114.625,449,-0.059,9.135,498,137,136,13,198,114,374,663.638,-0.499,1.541,0.214,0.98,4.473
57.002,10.481,-3.461,0.238,1.289,-0.535,0.201,0.008,0.927,-159.988,114.625,450,-0.053,9.113,498,137,136,13,198,114,374,663.638,-0.476,1.581,0.242,0.972,4.486
57.022,10.486,-3.433,0.266,1.453,-0.523,0.202,0.008,0.935,-160.005,114.625,451,-0.045,9.086,498,137,136,13,198,114,374,663.638,-0.68,1.535,0.263,1.044,4.505
57.042,10.497,-3.356,0.316,1.809,-0.488,0.202,0.009,0.943,-160.005,114.625,451,-0.037,9.086,498,137,136,13,198,114,374,663.638,-0.4,1.545,0.266,0.946,4.52
57.062,10.503,-3.323,0.352,1.961,-0.484,0.203,0.014,0.968,-160.021,114.625,452,-0.012,9.08,498,137,136,13,198,114,374,663.638,-0.571,1.525,0.268,1.006,4.537
57.082,10.508,-3.29,0.371,2.09,-0.484,0.203,0.017,0.978,-160.038,114.625,452,-0.002,9.091,498,137,136,13,198,114,374,663.638,-0.39,1.532,0.248,0.942,4.545
57.102,10.514,-3.224,0.363,2.25,-0.488,0.204,0.019,0.987,-160.038,114.75,453,0.008,9.091,498,137,136,13,198,114,374,663.638,-0.544,1.549,0.269,0.996,4.547
57.122,10.525,-3.186,0.367,2.297,-0.5,0.204,0.02,0.999,-160.054,114.75,454,0.014,9.097,498,137,136,13,198,114,374,663.638,-0.359,1.529,0.232,0.931,4.54
57.142,10.525,-3.148,0.363,2.344,-0.504,0.204,0.021,1.004,-160.054,114.75,454,0.024,9.097,498,137,136,13,198,114,374,663.638,-0.569,1.526,0.239,1.005,4.548
57.163,10.53,-3.109,0.344,2.418,-0.504,0.204,0.022,1.007,-160.071,114.75,455,0.027,9.097,498,137,136,13,198,114,374,663.638,-0.275,1.54,0.248,0.902,4.535
57.183,10.536,-3.016,0.32,2.617,-0.5,0.203,0.022,1.012,-160.087,114.75,456,0.032,9.102,498,137,136,13,198,114,374,663.638,-0.422,1.546,0.247,0.954,4.539
57.203,10.541,-2.972,0.305,2.711,-0.5,0.203,0.022,1.019,-160.087,114.75,456,0.039,9.102,498,137,136,13,198,114,374,663.638,-0.209,1.537,0.254,0.879,4.513
57.223,10.541,-2.933,0.277,2.777,-0.5,0.204,0.023,1.024,-160.104,114.75,457,0.044,9.102,498,137,136,13,198,114,374,663.638,-0.447,1.54,0.244,0.962,4.514
57.243,10.547,-2.851,0.242,2.805,-0.504,0.203,0.023,1.026,-160.12,114.75,458,0.046,9.113,498,137,136,13,198,114,374,663.638,-0.348,1.551,0.254,0.927,4.531
57.263,10.547,-2.812,0.18,2.793,-0.527,0.202,0.023,1.028,-160.12,114.75,458,0.048,9.113,498,137,137,13,198,114,374,663.638,-0.58,1.546,0.235,1.009,4.568
57.283,10.547,-2.769,0.152,2.781,-0.535,0.202,0.024,1.022,-160.137,114.75,459,0.041,9.124,498,137,137,13,198,114,374,663.638,-0.345,1.54,0.242,0.927,4.565
57.303,10.547,-2.73,0.121,2.773,-0.543,0.202,0.024,1.016,-160.153,114.75,459,0.036,9.13,498,137,137,13,198,114,374,663.638,-0.202,1.555,0.243,0.877,4.584
57.323,10.547,-2.648,0.078,2.762,-0.574,0.201,0.024,1.011,-160.153,114.75,460,0.031,9.13,498,137,137,13,198,114,374,663.638,-0.214,1.564,0.259,0.881,4.606
57.343,10.541,-2.604,0.043,2.746,-0.59,0.201,0.025,1.006,-160.175,114.75,461,0.027,9.141,498,137,137,13,198,114,374,663.638,-0.59,1.567,0.264,1.012,4.612
57.363,10.541,-2.565,-0.004,2.723,-0.602,0.2,0.026,1.005,-160.197,114.75,461,0.025,9.141,498,137,137,13,198,114,374,663.638,-0.433,1.565,0.269,0.958,4.615
57.383,10.536,-2.499,-0.031,2.676,-0.613,0.2,0.027,1.007,-160.197,114.75,461.5,0.027,9.146,498,137,137,13,198,114,374,663.638,-0.501,1.554,0.237,0.981,4.613
57.403,10.536,-2.472,-0.066,2.508,-0.652,0.201,0.027,1.01,-160.214,114.75,462.5,0.03,9.152,515,137,137,13,198,114,374,663.638,-0.584,1.561,0.23,1.01,4.615
57.423,10.53,-2.444,-0.078,2.391,-0.668,0.201,0.028,1.016,-160.214,114.75,462.5,0.036,9.152,515,137,137,13,198,114,374,663.638,-0.57,1.54,0.246,1.006,4.617
57.443,10.53,-2.417,-0.078,2.273,-0.691,0.201,0.026,1.018,-160.236,114.75,463.5,0.038,9.157,515,137,137,13,198,114,374,663.638,-0.267,1.562,0.243,0.9,4.644
57.463,10.525,-2.362,-0.09,2.07,-0.73,0.2,0.025,1.019,-160.258,114.75,464.5,0.039,9.163,515,137,137,13,198,114,374,663.638,-0.291,1.561,0.249,0.907,4.677
57.483,10.525,-2.335,-0.098,2.004,-0.742,0.199,0.022,1.018,-160.258,114.75,464.5,0.04,9.163,515,137,137,13,198,114,374,663.638,-0.382,1.535,0.269,0.939,4.707
57.503,10.525,-2.302,-0.098,1.961,-0.75,0.198,0.02,1.018,-160.28,114.75,465.5,0.037,9.163,515,137,137,13,198,114,374,663.638,-0.206,1.555,0.263,0.878,4.743
57.523,10.519,-2.247,-0.094,1.937,-0.762,0.198,0.019,1.02,-160.302,114.75,466.5,0.039,9.174,515,137,137,13,198,114,374,663.638,-0.283,1.538,0.249,0.905,4.758
57.543,10.519,-2.225,-0.098,1.879,-0.785,0.198,0.019,1.022,-160.302,114.75,466.5,0.04,9.174,515,137,137,13,198,114,374,663.638,-0.393,1.555,0.25,0.944,4.744
57.563,10.519,-2.208,-0.094,1.805,-0.805,0.198,0.019,1.029,-160.329,114.75,467.5,0.048,9.196,515,137,137,13,198,114,374,663.638,-0.488,1.525,0.232,0.977,4.757
57.583,10.519,-2.192,-0.086,1.711,-0.824,0.199,0.018,1.031,-160.351,114.75,467.5,0.05,9.212,515,138,137,13,198,114,374,663.638,-0.273,1.551,0.241,0.902,4.796
57.603,10.508,-2.153,-0.113,1.508,-0.836,0.199,0.017,1.035,-160.351,114.75,468.5,0.054,9.212,524,138,137,13,198,114,374,663.638,-0.581,1.542,0.231,1.009,4.86
57.623,10.508,-2.131,-0.113,1.469,-0.824,0.199,0.016,1.037,-160.378,114.75,469.5,0.056,9.218,524,138,137,13,198,114,374,663.638,-0.364,1.589,0.257,0.933,4.905
57.643,10.508,-2.104,-0.109,1.48,-0.82,0.199,0.014,1.042,-160.378,114.75,469.5,0.061,9.218,524,138,137,13,198,114,374,663.638,-0.439,1.582,0.256,0.96,4.987
57.663,10.508,-2.071,-0.109,1.543,-0.809,0.199,0.013,1.043,-160.4,114.875,470.5,0.062,9.234,524,138,137,13,198,114,374,663.638,-0.358,1.581,0.261,0.931,5.056
57.683,10.503,-2.01,-0.098,1.75,-0.793,0.2,0.011,1.045,-160.428,114.875,471.5,0.065,9.261,524,138,137,13,198,114,374,663.638,-0.499,1.547,0.23,0.981,5.105
57.703,10.503,-1.978,-0.094,1.855,-0.785,0.202,0.008,1.049,-160.428,114.875,471.5,0.068,9.261,524,138,137,13,198,114,374,663.638,-0.309,1.581,0.218,0.914,5.041
57.723,10.503,-1.945,-0.094,1.945,-0.77,0.204,0.008,1.05,-160.45,114.875,472.5,0.069,9.278,524,138,137,13,198,114,374,663.638,-0.656,1.606,0.21,1.035,5.002
57.743,10.497,-1.868,-0.113,2.156,-0.742,0.205,0.007,1.049,-160.477,114.875,473.5,0.069,9.3,524,138,137,13,198,114,374,663.638,-0.562,1.594,0.196,1.002,4.985
57.763,10.492,-1.818,-0.113,2.32,-0.68,0.205,0.005,1.05,-160.477,114.875,473.5,0.069,9.3,524,138,137,13,198,114,374,663.638,-0.459,1.611,0.236,0.966,4.987
57.783,10.492,-1.769,-0.117,2.531,-0.645,0.207,0.001,1.054,-160.494,114.875,474.5,0.074,9.327,524,138,137,13,198,114,374,663.638,-0.293,1.637,0.238,0.908,4.987
57.803,10.486,-1.708,-0.121,2.781,-0.617,0.207,0,1.059,-160.516,114.875,475.5,0.079,9.344,524,138,137,13,198,114,374,663.638,-0.427,1.59,0.259,0.955,4.981
57.823,10.481,-1.582,-0.137,3.32,-0.582,0.207,-0.001,1.062,-160.516,114.875,475.5,0.081,9.344,524,138,137,13,198,114,374,663.638,-0.236,1.615,0.273,0.888,4.997
57.843,10.475,-1.516,-0.172,3.566,-0.559,0.206,-0.001,1.059,-160.538,114.875,476.5,0.079,9.366,524,138,137,13,198,114,374,663.638,-0.288,1.626,0.277,0.906,5.008
57.864,10.47,-1.45,-0.211,3.781,-0.539,0.205,-0.001,1.053,-160.554,114.875,476.5,0.073,9.366,524,138,137,13,198,114,374,663.638,-0.257,1.626,0.268,0.896,5.015
57.884,10.459,-1.384,-0.238,3.961,-0.527,0.204,-0.001,1.047,-160.554,114.875,477.5,0.066,9.393,524,138,137,13,198,114,407,663.638,-0.547,1.635,0.277,0.997,5.03
57.904,10.453,-1.252,-0.281,4.211,-0.516,0.204,0,1.039,-160.571,114.875,478.5,0.058,9.415,524,138,137,13,198,114,407,663.638,-0.354,1.64,0.218,0.929,5.033
57.924,10.448,-1.192,-0.297,4.27,-0.512,0.203,0.002,1.021,-160.571,114.875,478.5,0.041,9.415,524,138,137,13,198,114,407,663.638,-0.387,1.648,0.204,0.941,5.039
57.944,10.443,-1.137,-0.309,4.258,-0.523,0.203,0.002,1.014,-160.587,114.875,479.5,0.034,9.426,524,138,137,13,198,114,407,663.638,-0.614,1.659,0.193,1.021,5.006
57.964,10.432,-1.038,-0.336,4.039,-0.5,0.202,0.002,1.008,-160.604,114.875,480.5,0.028,9.432,524,138,137,13,198,115,407,663.638,-0.495,1.755,0.239,0.979,4.943
57.984,10.432,-0.983,-0.336,3.875,-0.477,0.202,0.002,1.005,-160.604,114.875,480.5,0.026,9.432,524,138,137,13,198,115,407,663.638,-0.439,1.856,0.237,0.96,4.886
58.004,10.426,-0.934,-0.328,3.727,-0.461,0.202,0.003,1.01,-160.62,114.875,481.5,0.03,9.437,524,138,137,13,198,115,407,663.638,-0.401,2.119,0.254,0.946,4.834
58.024,10.421,-0.89,-0.305,3.57,-0.457,0.202,0.003,1.018,-160.631,115,482.5,0.037,9.437,524,138,137,13,198,115,407,663.638,-0.498,2.168,0.216,0.98,4.82
58.044,10.415,-0.813,-0.266,3.234,-0.461,0.201,0.003,1.024,-160.631,115,482.5,0.043,9.437,524,138,137,13,198,115,407,663.638,-0.28,2.192,0.208,0.904,4.832
58.064,10.415,-0.775,-0.238,3.035,-0.461,0.199,0,1.036,-160.648,115,483.5,0.055,9.448,524,138,137,13,198,115,407,663.638,-0.374,2.208,0.251,0.937,4.847
58.084,10.41,-0.736,-0.23,2.852,-0.453,0.198,-0.001,1.036,-160.664,115,483.5,0.055,9.47,524,138,138,13,198,115,407,663.638,-0.239,2.244,0.232,0.89,4.868
58.104,10.399,-0.659,-0.238,2.598,-0.406,0.198,-0.003,1.034,-160.664,114.875,484.5,0.053,9.47,524,138,138,13,198,115,407,663.638,-0.535,2.247,0.26,0.993,4.901
58.124,10.399,-0.615,-0.234,2.559,-0.379,0.197,-0.005,1.021,-160.675,114.875,485.5,0.047,9.487,524,138,138,13,198,115,407,663.335,-0.571,2.253,0.277,1.006,4.941
58.144,10.393,-0.571,-0.23,2.566,-0.348,0.198,-0.008,1.015,-160.675,114.875,485.5,0.034,9.487,524,138,138,13,198,115,407,663.335,-0.713,2.248,0.267,1.055,4.966
58.164,10.388,-0.527,-0.234,2.602,-0.316,0.199,-0.01,1.008,-160.686,115,486.5,0.028,9.492,524,138,138,13,198,115,407,663.335,-0.523,2.253,0.263,0.989,4.983
58.184,10.388,-0.439,-0.219,2.676,-0.27,0.199,-0.011,1.005,-160.697,115,487.5,0.024,9.498,524,139,138,13,198,115,407,663.335,-0.726,2.248,0.254,1.06,4.944
58.204,10.382,-0.396,-0.199,2.723,-0.234,0.201,-0.011,0.993,-160.697,115,487.5,0.013,9.498,524,139,138,13,198,115,407,663.335,-0.556,2.254,0.255,1,4.901
58.224,10.382,-0.346,-0.168,2.789,-0.191,0.203,-0.011,0.988,-160.703,115,488.5,0.008,9.503,540,139,138,13,198,115,407,663.335,-0.467,2.274,0.251,0.969,4.92
58.244,10.388,-0.247,-0.07,2.863,-0.16,0.204,-0.009,0.983,-160.708,115,489.5,0.003,9.509,540,139,138,13,198,115,407,663.335,-0.381,2.285,0.241,0.939,4.92
58.264,10.393,-0.203,-0.012,2.961,-0.105,0.205,-0.008,0.977,-160.708,115,489.5,-0.002,9.509,540,139,138,13,198,115,407,663.335,-0.617,2.41,0.251,1.021,4.92
58.284,10.399,-0.159,0.051,2.961,-0.078,0.206,-0.006,0.966,-160.714,115,490.5,-0.013,9.498,540,139,138,13,198,115,407,663.335,-0.692,2.421,0.237,1.048,4.916
58.304,10.404,-0.115,0.117,2.926,-0.059,0.206,-0.007,0.963,-160.719,115,490.5,-0.016,9.487,540,139,138,13,198,115,407,663.335,-0.758,2.43,0.234,1.071,4.922
58.324,10.41,-0.044,0.23,2.797,-0.051,0.206,-0.006,0.964,-160.719,115,491.5,-0.015,9.487,540,139,138,13,198,115,407,663.335,-0.525,2.432,0.237,0.989,4.937
58.344,10.421,-0.005,0.273,2.707,-0.035,0.205,-0.007,0.971,-160.719,115,492.5,-0.008,9.498,540,139,138,13,198,115,407,663.335,-0.562,2.459,0.241,1.003,4.95
58.364,10.426,0.027,0.32,2.59,-0.02,0.205,-0.007,0.979,-160.719,115,492.5,0,9.498,540,139,138,13,198,115,407,663.335,-0.694,2.446,0.185,1.049,4.945
58.384,10.437,0.077,0.352,2.445,0,0.204,-0.008,0.988,-160.719,115,493.5,0.009,9.503,540,139,138,13,198,115,407,663.335,-0.349,2.49,0.203,0.928,4.946
58.404,10.448,0.099,0.398,2.07,0.055,0.203,-0.009,0.999,-160.719,115,494.5,0.02,9.503,540,139,138,13,198,115,407,663.335,-0.596,2.491,0.221,1.014,4.959
58.424,10.453,0.121,0.422,1.898,0.094,0.203,-0.011,1.018,-160.719,115,494.5,0.039,9.503,540,139,138,13,198,115,407,663.335,-0.611,2.5,0.199,1.019,4.952
58.444,10.459,0.148,0.434,1.75,0.133,0.203,-0.011,1.027,-160.714,115,495.5,0.047,9.503,540,139,138,13,198,115,407,663.335,-0.629,2.496,0.274,1.026,4.946
58.464,10.475,0.198,0.453,1.562,0.203,0.202,-0.011,1.033,-160.714,115.125,496.5,0.052,9.514,540,139,138,13,198,115,407,663.335,-0.383,2.499,0.273,0.94,4.95
58.484,10.481,0.214,0.465,1.477,0.242,0.201,-0.01,1.045,-160.714,115.125,496.5,0.059,9.514,540,139,140,13,198,115,407,663.335,-0.641,2.524,0.266,1.03,4.951
58.504,10.486,0.231,0.461,1.375,0.289,0.202,-0.008,1.048,-160.703,115.125,497.5,0.068,9.531,540,139,140,13,198,115,407,663.335,-0.296,2.54,0.262,0.91,4.95
58.524,10.497,0.242,0.453,1.242,0.34,0.203,-0.005,1.053,-160.692,115.125,498.5,0.072,9.547,540,139,140,13,198,115,407,663.335,-0.625,2.768,0.287,1.024,4.918
58.545,10.508,0.258,0.445,0.922,0.418,0.203,-0.002,1.056,-160.692,115.125,498.5,0.075,9.547,540,139,140,13,198,115,407,663.335,-0.455,3.015,0.29,0.965,4.891
58.565,10.514,0.264,0.426,0.781,0.453,0.203,0.005,1.065,-160.681,115.125,499.5,0.085,9.564,540,139,140,13,198,115,407,663.335,-0.584,3.092,0.304,1.011,4.905
58.585,10.514,0.275,0.398,0.676,0.477,0.202,0.009,1.068,-160.67,115.125,499.5,0.087,9.591,540,140,140,13,198,115,407,663.335,-0.316,3.095,0.3,0.916,4.902
58.605,10.525,0.297,0.348,0.555,0.488,0.201,0.012,1.073,-160.67,115.125,500.5,0.091,9.591,540,140,140,13,198,115,407,663.335,-0.461,3.134,0.29,0.967,4.896
58.625,10.525,0.308,0.316,0.52,0.488,0.201,0.021,1.073,-160.653,115.125,501.5,0.094,9.608,555,140,140,13,198,115,407,663.335,-0.491,3.159,0.317,0.977,4.902
58.645,10.53,0.313,0.289,0.48,0.484,0.202,0.025,1.07,-160.642,115.125,501.5,0.089,9.608,555,140,140,13,198,115,407,663.335,-0.447,3.166,0.279,0.963,4.889
58.665,10.536,0.313,0.266,0.422,0.469,0.202,0.029,1.067,-160.642,115.125,502.5,0.086,9.63,555,140,140,13,198,115,407,663.335,-0.406,3.164,0.269,0.948,4.878
58.685,10.536,0.313,0.164,0.23,0.422,0.201,0.032,1.064,-160.631,115.125,503.5,0.083,9.657,555,140,140,13,198,115,407,663.335,-0.397,3.162,0.253,0.945,4.831
58.705,10.536,0.308,0.121,0.125,0.391,0.2,0.036,1.062,-160.631,115.125,503.5,0.081,9.657,555,140,140,13,198,115,407,663.335,-0.458,3.16,0.214,0.966,4.849
58.725,10.536,0.308,0.086,0.035,0.363,0.199,0.036,1.061,-160.62,115.125,504.5,0.08,9.679,555,140,140,13,198,115,407,663.335,-0.299,3.157,0.233,0.91,4.833
58.745,10.53,0.308,0.016,-0.07,0.309,0.198,0.036,1.062,-160.609,115.125,505.5,0.08,9.69,555,140,140,13,198,115,407,663.335,-0.49,3.158,0.24,0.977,4.802
58.765,10.53,0.308,-0.004,-0.098,0.281,0.197,0.036,1.058,-160.609,115.125,505.5,0.078,9.69,555,140,140,13,198,115,407,663.335,-0.311,3.156,0.24,0.915,4.76
58.785,10.53,0.308,-0.023,-0.102,0.25,0.198,0.034,1.056,-160.598,115.125,507,0.075,9.712,555,140,140,13,198,115,407,663.335,-0.585,3.161,0.26,1.01,4.745
58.805,10.53,0.313,-0.043,-0.078,0.223,0.198,0.033,1.053,-160.593,115.125,508,0.071,9.734,555,140,140,13,198,115,407,663.335,-0.3,3.163,0.252,0.91,4.701
58.825,10.525,0.308,-0.09,-0.07,0.172,0.198,0.033,1.052,-160.593,115.125,508,0.071,9.734,564,140,140,13,198,115,407,663.335,-0.55,3.165,0.244,0.998,4.625
58.845,10.519,0.302,-0.117,-0.109,0.152,0.197,0.034,1.049,-160.582,115.125,509,0.067,9.75,564,140,140,13,198,115,407,663.335,-0.401,3.168,0.253,0.946,4.643
58.865,10.514,0.291,-0.152,-0.187,0.129,0.197,0.036,1.046,-160.582,115.125,509,0.064,9.75,564,140,140,13,198,115,407,663.335,-0.57,3.169,0.28,1.005,4.631
58.885,10.508,0.258,-0.207,-0.461,0.102,0.195,0.038,1.038,-160.582,115.125,510,0.056,9.761,564,140,140,13,198,115,441,663.335,-0.278,3.173,0.284,0.903,4.62
58.905,10.503,0.231,-0.223,-0.641,0.035,0.195,0.04,1.03,-160.576,115.125,511,0.048,9.772,564,140,140,13,198,115,441,663.335,-0.431,3.17,0.297,0.957,4.59
58.925,10.497,0.209,-0.254,-0.824,0.004,0.197,0.044,1.003,-160.576,115.125,511,0.022,9.772,564,140,140,13,198,115,441,663.335,-0.302,3.171,0.292,0.912,4.522
58.945,10.492,0.187,-0.293,-1.004,-0.02,0.197,0.045,0.991,-160.576,115.125,512,0.01,9.778,564,140,140,13,197,115,441,663.335,-0.481,3.172,0.301,0.974,4.459
58.965,10.481,0.132,-0.355,-1.312,-0.059,0.196,0.047,0.982,-160.576,115.125,513,0.001,9.778,564,140,140,13,197,115,441,663.335,-0.682,3.17,0.262,1.045,4.422
58.985,10.475,0.104,-0.367,-1.449,-0.082,0.195,0.047,0.966,-160.576,115.125,513,-0.014,9.778,564,140,140,13,197,115,441,663.335,-0.56,3.174,0.269,1.002,4.366
59.005,10.47,0.077,-0.363,-1.582,-0.117,0.196,0.048,0.961,-160.576,115.125,514.5,-0.019,9.783,564,140,140,13,197,115,441,663.335,-0.359,3.169,0.285,0.932,4.244
59.025,10.453,0.011,-0.41,-1.695,-0.156,0.196,0.05,0.957,-160.582,115.125,515.5,-0.023,9.783,564,140,140,13,197,115,441,663.335,-0.265,3.166,0.267,0.899,4.097
59.045,10.443,-0.016,-0.437,-1.871,-0.242,0.196,0.053,0.957,-160.582,115.125,515.5,-0.023,9.783,564,140,140,13,197,115,441,663.335,-0.464,3.173,0.328,0.968,3.981
59.065,10.437,-0.044,-0.461,-1.902,-0.289,0.196,0.056,0.948,-160.593,115.125,516.5,-0.032,9.783,564,140,140,13,197,115,441,663.335,-0.379,3.163,0.36,0.939,3.917
59.085,10.426,-0.071,-0.488,-1.895,-0.332,0.197,0.056,0.943,-160.598,115.125,517.5,-0.037,9.772,564,140,140,13,197,115,441,663.335,-0.582,3.162,0.384,1.009,3.907
59.105,10.41,-0.121,-0.555,-1.793,-0.422,0.197,0.056,0.934,-160.598,115.125,517.5,-0.046,9.772,564,140,140,13,197,115,441,663.335,-0.354,3.164,0.388,0.93,3.914
59.125,10.399,-0.143,-0.57,-1.719,-0.477,0.196,0.056,0.922,-160.609,115.125,518.5,-0.052,9.756,564,140,140,13,197,115,441,663.032,-0.481,3.159,0.473,0.974,3.903
59.145,10.388,-0.165,-0.598,-1.633,-0.531,0.195,0.053,0.914,-160.626,115.125,518.5,-0.066,9.756,564,140,140,13,197,115,441,663.032,-0.237,3.146,0.476,0.889,3.863
59.165,10.36,-0.187,-0.633,-1.539,-0.594,0.194,0.051,0.905,-160.626,115.25,519.5,-0.075,9.739,564,140,140,13,197,115,441,663.032,-0.288,3.154,0.355,0.907,3.843
59.185,10.349,-0.225,-0.676,-1.324,-0.715,0.193,0.049,0.894,-160.648,115.25,520.5,-0.086,9.717,564,140,140,13,197,115,441,663.032,-0.329,3.139,0.278,0.921,3.811
59.205,10.344,-0.242,-0.68,-1.211,-0.762,0.193,0.041,0.876,-160.648,115.25,520.5,-0.104,9.717,564,140,140,13,197,115,441,663.032,-0.417,3.121,0.268,0.952,3.791
59.225,10.333,-0.253,-0.672,-1.086,-0.805,0.192,0.036,0.865,-160.67,115.25,521.5,-0.114,9.69,564,140,140,13,197,115,441,663.032,-0.287,3.111,0.276,0.906,3.8
59.246,10.316,-0.264,-0.633,-0.801,-0.871,0.192,0.032,0.857,-160.692,115.25,522.5,-0.122,9.657,564,140,140,13,197,115,441,663.032,-0.386,3.105,0.264,0.941,3.795
59.266,10.311,-0.269,-0.602,-0.648,-0.902,0.192,0.028,0.84,-160.692,115.25,522.5,-0.13,9.657,564,140,140,13,197,115,441,663.032,-0.5,3.061,0.264,0.981,3.787
59.286,10.305,-0.269,-0.562,-0.504,-0.922,0.193,0.022,0.836,-160.719,115.25,523.5,-0.143,9.613,564,140,139,13,197,115,441,663.032,-0.387,3.059,0.257,0.941,3.817
59.306,10.289,-0.275,-0.527,-0.367,-0.934,0.193,0.019,0.834,-160.746,115.25,524.5,-0.145,9.575,564,140,139,13,197,115,441,663.032,-0.44,3.042,0.254,0.96,3.843
59.326,10.289,-0.275,-0.473,-0.109,-0.926,0.192,0.016,0.831,-160.746,115.25,524.5,-0.148,9.575,564,140,139,13,197,115,441,663.032,-0.25,3.068,0.252,0.894,3.849
59.346,10.283,-0.269,-0.422,0.012,-0.918,0.192,0.014,0.833,-160.774,115.25,525.5,-0.146,9.531,564,140,139,13,197,115,441,663.032,-0.548,2.72,0.252,0.998,3.836
59.366,10.283,-0.264,-0.367,0.145,-0.902,0.193,0.013,0.835,-160.801,115.25,525.5,-0.143,9.492,564,140,139,13,197,115,441,663.032,-0.212,2.527,0.255,0.88,3.827
59.386,10.278,-0.242,-0.273,0.406,-0.863,0.194,0.012,0.842,-160.801,115.375,526.5,-0.136,9.492,564,140,139,13,197,115,441,663.032,-0.461,2.496,0.257,0.967,3.831
59.406,10.272,-0.231,-0.219,0.531,-0.844,0.194,0.011,0.853,-160.829,115.375,527.5,-0.131,9.454,564,140,139,13,197,115,441,663.032,-0.234,2.467,0.245,0.888,3.832
59.426,10.272,-0.214,-0.176,0.645,-0.824,0.193,0.015,0.86,-160.829,115.375,527.5,-0.119,9.454,564,140,139,13,197,115,441,663.032,-0.219,2.453,0.254,0.883,3.821
59.446,10.272,-0.203,-0.141,0.762,-0.805,0.191,0.018,0.866,-160.851,115.375,528.5,-0.113,9.415,581,140,139,13,197,115,441,663.032,-0.173,2.398,0.274,0.866,3.818
59.466,10.272,-0.176,-0.066,0.918,-0.797,0.19,0.021,0.873,-160.878,115.375,529.5,-0.107,9.388,581,140,139,13,197,115,441,663.032,-0.246,2.377,0.349,0.892,3.821
59.486,10.272,-0.17,-0.051,0.941,-0.812,0.192,0.028,0.875,-160.878,115.375,529.5,-0.104,9.388,581,140,139,13,197,115,441,663.032,-0.198,2.285,0.441,0.875,3.84
59.506,10.272,-0.159,-0.051,0.918,-0.832,0.192,0.032,0.874,-160.906,115.375,530.5,-0.105,9.36,581,140,139,13,197,115,441,663.032,-0.331,2.398,0.333,0.922,3.837
59.526,10.267,-0.154,-0.07,0.863,-0.867,0.192,0.034,0.872,-160.933,115.375,531.5,-0.107,9.316,581,140,139,13,197,115,441,663.032,-0.508,2.353,0.297,0.984,3.833
59.546,10.267,-0.154,-0.082,0.715,-0.926,0.192,0.034,0.869,-160.933,115.375,531.5,-0.111,9.316,581,140,139,13,197,115,441,663.032,-0.463,2.453,0.297,0.968,3.833
59.566,10.261,-0.143,-0.082,0.656,-0.953,0.191,0.031,0.866,-160.961,115.5,532.5,-0.114,9.272,581,140,139,13,197,115,441,663.032,-0.481,2.436,0.258,0.974,3.844
59.586,10.261,-0.132,-0.086,0.648,-0.969,0.191,0.03,0.866,-160.994,115.5,532.5,-0.114,9.245,581,140,139,13,197,115,441,663.032,-0.203,2.418,0.248,0.877,3.854
59.606,10.261,-0.099,-0.086,0.766,-1.012,0.191,0.03,0.869,-160.994,115.5,533.5,-0.111,9.245,581,140,140,13,197,115,441,663.032,-0.329,2.346,0.27,0.921,3.877
59.626,10.261,-0.082,-0.086,0.848,-1.043,0.191,0.024,0.868,-161.027,115.5,534.5,-0.112,9.218,581,140,140,13,197,115,441,663.032,-0.193,2.338,0.267,0.874,3.937
